GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReviewFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewStatusBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableLocalSubjectAccessReview,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableNonResourceAttributes,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,ResourceAttributesFluentImpl,283,0,64,0,44,0,56,0,24,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReviewSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,ResourceAttributes,421,0,70,0,38,0,57,0,22,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableResourceAttributes.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,NonResourceAttributesFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReviewBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventSeries,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,DoneableEventSeries,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl,1084,0,204,0,138,0,194,0,92,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.SeriesNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,DoneableEvent.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,Event,893,0,150,0,80,0,117,0,42,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,DoneableEventSeries.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventSeriesFluentImpl.LastObservedTimeNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,DoneableEvent,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.DeprecatedSourceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventSeriesFluentImpl,217,0,42,0,32,0,40,0,19,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventSeriesBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.RegardingNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventBuilder,567,0,30,0,110,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.RelatedNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.events,EventFluentImpl.EventTimeNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewStatus,293,0,46,0,27,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewFluentImpl,424,0,78,0,55,0,75,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewStatusFluentImpl.UserNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReview,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewStatusBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,UserInfoFluentImpl,529,0,110,0,55,0,85,0,30,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewSpecBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,UserInfoBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReviewSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewSpec,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewSpecFluentImpl,359,0,62,0,37,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,UserInfo,293,0,46,0,27,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReview.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReviewStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewStatusFluentImpl,516,0,88,0,56,0,78,0,34,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReviewBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableUserInfo.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,TokenReview,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReviewStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableUserInfo,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authentication,DoneableTokenReviewSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,RollbackConfig,145,0,22,0,14,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,AllowedFlexVolume,145,0,22,0,14,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableRollbackConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DeploymentRollbackFluentImpl.RollbackToNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicyListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableAllowedHostPath,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressRuleValueBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressBackendBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressSpec,257,0,38,0,24,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HostPortRange,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneablePodSecurityPolicySpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl,4522,0,686,0,405,0,593,0,250,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecBuilder,682,0,30,0,130,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,AllowedHostPath,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressTLSFluentImpl,359,0,62,0,37,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,AllowedHostPathBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressRule,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressRuleBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressPathFluentImpl.BackendNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DeploymentRollbackFluentImpl,387,0,90,0,50,0,74,0,29,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressTLSBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicyFluentImpl,317,0,60,0,43,0,57,0,27,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IDRangeBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableDeploymentRollback.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableSELinuxStrategyOptions.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,Scale,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressRuleValueFluentImpl.PathsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,AllowedFlexVolumeBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngress.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleStatus,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableSupplementalGroupsStrategyOptions,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,SupplementalGroupsStrategyOptionsFluentImpl,588,0,86,0,56,0,72,0,29,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableRollbackConfig,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressRuleValueFluentImpl,539,0,78,0,50,0,64,0,25,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressBackendFluentImpl,188,0,34,0,28,0,34,0,17,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressRule.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,RunAsGroupStrategyOptionsFluentImpl,588,0,86,0,56,0,72,0,29,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableRunAsGroupStrategyOptions.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,FSGroupStrategyOptions,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,SupplementalGroupsStrategyOptionsFluentImpl.RangesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl.HostPortsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScaleSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,AllowedFlexVolumeFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl.AllowedHostPathsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneablePodSecurityPolicyList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressStatus,145,0,22,0,14,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressStatusBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleSpecBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableSupplementalGroupsStrategyOptions.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,RollbackConfigFluentImpl,81,0,16,0,16,0,16,0,8,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressRuleValue,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressBackend.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableFSGroupStrategyOptions,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IDRange,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScaleStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,RunAsGroupStrategyOptions,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,FSGroupStrategyOptionsFluentImpl.RangesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleStatusFluentImpl,237,0,64,0,32,0,48,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,FSGroupStrategyOptionsFluentImpl,588,0,86,0,56,0,72,0,29,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicyListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl.RunAsUserNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressTLS,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,KubernetesRunAsUserStrategyOptionsFluentImpl,588,0,86,0,56,0,72,0,29,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,KubernetesRunAsUserStrategyOptions,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableHostPortRange.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HostPortRangeBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScaleStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableAllowedHostPath.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressBackend,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableHostPortRange,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,SELinuxStrategyOptionsFluentImpl,184,0,34,0,27,0,33,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DeploymentRollback,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIDRange.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScaleSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,SupplementalGroupsStrategyOptionsBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DeploymentRollbackBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressRuleFluentImpl,174,0,34,0,26,0,32,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressPathFluentImpl,174,0,34,0,26,0,32,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableKubernetesRunAsUserStrategyOptions.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,HTTPIngressPath,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicy,295,0,46,0,28,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableFSGroupStrategyOptions.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressStatusFluentImpl.LoadBalancerNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressStatusFluentImpl,138,0,26,0,21,0,25,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,Ingress,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressSpecFluentImpl.BackendNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableRunAsGroupStrategyOptions,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIDRange,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl.SeLinuxNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpecFluentImpl.AllowedFlexVolumesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressRule,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScale.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicySpec,1211,0,190,0,108,0,147,0,52,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableHTTPIngressPath.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneablePodSecurityPolicySpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,RunAsGroupStrategyOptionsBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableHTTPIngressRuleValue,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableKubernetesRunAsUserStrategyOptions,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,ScaleFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableScale,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IngressSpecFluentImpl.TlsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneablePodSecurityPolicy.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableAllowedFlexVolume.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,IDRangeFluentImpl,131,0,24,0,23,0,25,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableHTTPIngressPath,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,DoneableIngressTLS.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicyBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.extensions,PodSecurityPolicyFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
